
Loading train data:   0%|                                     | 0/55 [00:00<?, ?it/s]
Loading train data:   2%|▌                            | 1/55 [00:02<02:01,  2.25s/it]
Loading train data:   4%|█                            | 2/55 [00:02<00:54,  1.03s/it]
Loading train data:   7%|██                           | 4/55 [00:02<00:21,  2.39it/s]
Loading train data:  11%|███▏                         | 6/55 [00:03<00:18,  2.70it/s]
Loading train data:  13%|███▋                         | 7/55 [00:04<00:25,  1.89it/s]
Loading train data:  16%|████▋                        | 9/55 [00:04<00:16,  2.71it/s]
Loading train data:  18%|█████                       | 10/55 [00:04<00:15,  2.86it/s]
Loading train data:  20%|█████▌                      | 11/55 [00:04<00:12,  3.46it/s]
Loading train data:  22%|██████                      | 12/55 [00:05<00:14,  2.90it/s]
Loading train data:  24%|██████▌                     | 13/55 [00:06<00:20,  2.06it/s]
Loading train data:  27%|███████▋                    | 15/55 [00:06<00:11,  3.34it/s]
Loading train data:  31%|████████▋                   | 17/55 [00:08<00:21,  1.77it/s]
Loading train data:  33%|█████████▏                  | 18/55 [00:08<00:18,  1.96it/s]
Loading train data:  35%|█████████▋                  | 19/55 [00:12<00:44,  1.25s/it]
Loading train data:  36%|██████████▏                 | 20/55 [00:12<00:35,  1.03s/it]
Loading train data:  42%|███████████▋                | 23/55 [00:13<00:19,  1.63it/s]
Loading train data:  45%|████████████▋               | 25/55 [00:13<00:14,  2.06it/s]
Loading train data:  47%|█████████████▏              | 26/55 [00:13<00:12,  2.36it/s]
Loading train data:  49%|█████████████▋              | 27/55 [00:14<00:11,  2.34it/s]
Loading train data:  53%|██████████████▊             | 29/55 [00:14<00:08,  2.96it/s]
Loading train data:  55%|███████████████▎            | 30/55 [00:15<00:07,  3.14it/s]
Loading train data:  56%|███████████████▊            | 31/55 [00:16<00:12,  1.86it/s]
Loading train data:  58%|████████████████▎           | 32/55 [00:16<00:10,  2.13it/s]
Loading train data:  60%|████████████████▊           | 33/55 [00:17<00:12,  1.75it/s]
Loading train data:  65%|██████████████████▎         | 36/55 [00:17<00:05,  3.38it/s]
Loading train data:  67%|██████████████████▊         | 37/55 [00:17<00:04,  3.64it/s]
Loading train data:  69%|███████████████████▎        | 38/55 [00:17<00:04,  4.13it/s]
Loading train data:  71%|███████████████████▊        | 39/55 [00:18<00:03,  4.64it/s]
Loading train data:  75%|████████████████████▊       | 41/55 [00:18<00:02,  6.04it/s]
Loading train data:  76%|█████████████████████▍      | 42/55 [00:18<00:02,  4.98it/s]
Loading train data:  80%|██████████████████████▍     | 44/55 [00:18<00:01,  6.91it/s]
Loading train data:  82%|██████████████████████▉     | 45/55 [00:19<00:03,  2.56it/s]
Loading train data:  85%|███████████████████████▉    | 47/55 [00:20<00:02,  3.79it/s]
Loading train data:  87%|████████████████████████▍   | 48/55 [00:21<00:04,  1.71it/s]
Loading train data:  89%|████████████████████████▉   | 49/55 [00:21<00:02,  2.10it/s]
Loading train data:  91%|█████████████████████████▍  | 50/55 [00:26<00:07,  1.55s/it]
Loading train data:  93%|█████████████████████████▉  | 51/55 [00:26<00:04,  1.21s/it]
Loading train data:  96%|██████████████████████████▉ | 53/55 [00:27<00:01,  1.34it/s]
Loading train data:  98%|███████████████████████████▍| 54/55 [00:28<00:00,  1.21it/s]
Loading train data: 100%|████████████████████████████| 55/55 [00:28<00:00,  1.94it/s]

Loading val data:   0%|                                       | 0/55 [00:00<?, ?it/s]
Loading val data:   2%|▌                              | 1/55 [00:00<00:16,  3.28it/s]
Loading val data:   9%|██▊                            | 5/55 [00:00<00:03, 14.87it/s]
Loading val data:  15%|████▌                          | 8/55 [00:00<00:02, 16.47it/s]
Loading val data:  22%|██████▌                       | 12/55 [00:00<00:02, 20.41it/s]
Loading val data:  27%|████████▏                     | 15/55 [00:00<00:01, 22.01it/s]
Loading val data:  33%|█████████▊                    | 18/55 [00:01<00:02, 14.92it/s]
Loading val data:  36%|██████████▉                   | 20/55 [00:01<00:04,  8.71it/s]
Loading val data:  45%|█████████████▋                | 25/55 [00:01<00:02, 13.27it/s]
Loading val data:  53%|███████████████▊              | 29/55 [00:01<00:01, 16.30it/s]
Loading val data:  58%|█████████████████▍            | 32/55 [00:02<00:01, 15.18it/s]
Loading val data:  64%|███████████████████           | 35/55 [00:02<00:01, 16.74it/s]
Loading val data:  76%|██████████████████████▉       | 42/55 [00:02<00:00, 24.68it/s]
Loading val data:  82%|████████████████████████▌     | 45/55 [00:02<00:00, 21.62it/s]
Loading val data:  87%|██████████████████████████▏   | 48/55 [00:02<00:00, 18.02it/s]
Loading val data:  93%|███████████████████████████▊  | 51/55 [00:03<00:00, 10.26it/s]
Loading val data:  98%|█████████████████████████████▍| 54/55 [00:03<00:00, 11.48it/s]
Loading val data: 100%|██████████████████████████████| 55/55 [00:03<00:00, 14.56it/s]
Cuda available :-  True

device cuda 

*************** Using pretrained ***************
ContrastiveLearning_Model/saved_models/ShapeNetPretrained55/masked_encoder_64_16_128_3_0.05.pth

Epoch [1/250], Progress: 1/86, Train Loss: 4.2266, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/86, Train Loss: 3.9369, Train Accuracy: 0.0400
Epoch [1/250], Progress: 3/86, Train Loss: 3.7830, Train Accuracy: 0.0800
Epoch [1/250], Progress: 4/86, Train Loss: 3.8518, Train Accuracy: 0.0800
Epoch [1/250], Progress: 5/86, Train Loss: 3.3020, Train Accuracy: 0.2000
Epoch [1/250], Progress: 6/86, Train Loss: 4.0276, Train Accuracy: 0.0800
Epoch [1/250], Progress: 7/86, Train Loss: 3.8841, Train Accuracy: 0.1200
Epoch [1/250], Progress: 8/86, Train Loss: 3.5078, Train Accuracy: 0.2000
Epoch [1/250], Progress: 9/86, Train Loss: 3.7337, Train Accuracy: 0.0000
Epoch [1/250], Progress: 75/86, Train Loss: 3.1033, Train Accuracy: 0.2400
Epoch [1/250], Progress: 76/86, Train Loss: 2.0857, Train Accuracy: 0.4000
Epoch [1/250], Progress: 77/86, Train Loss: 2.0897, Train Accuracy: 0.3200
Epoch [1/250], Progress: 78/86, Train Loss: 2.4815, Train Accuracy: 0.2000
Epoch [1/250], Progress: 79/86, Train Loss: 2.3892, Train Accuracy: 0.3200
Epoch [1/250], Progress: 80/86, Train Loss: 2.5626, Train Accuracy: 0.2800
Epoch [1/250], Progress: 81/86, Train Loss: 3.0237, Train Accuracy: 0.2000
Epoch [1/250], Progress: 82/86, Train Loss: 2.4772, Train Accuracy: 0.3600
Epoch [1/250], Progress: 83/86, Train Loss: 3.0249, Train Accuracy: 0.0800
Epoch [1/250], Progress: 84/86, Train Loss: 2.5048, Train Accuracy: 0.4000
Epoch [1/250], Progress: 85/86, Train Loss: 2.1547, Train Accuracy: 0.4800
Epoch [1/250], Progress: 86/86, Train Loss: 2.1379, Train Accuracy: 0.3500
 Epoch [1/250], Train Loss: 2.8275, Train Accuracy: 0.2350, Validation Loss: 2.5683,Validation Accuracy: 0.3309

Epoch [2/250], Progress: 1/86, Train Loss: 2.7179, Train Accuracy: 0.2000
Epoch [2/250], Progress: 2/86, Train Loss: 2.3053, Train Accuracy: 0.3200
Epoch [2/250], Progress: 3/86, Train Loss: 2.2197, Train Accuracy: 0.4400
Epoch [2/250], Progress: 4/86, Train Loss: 2.4349, Train Accuracy: 0.2400
Epoch [2/250], Progress: 5/86, Train Loss: 2.1946, Train Accuracy: 0.3200
Epoch [2/250], Progress: 6/86, Train Loss: 2.2885, Train Accuracy: 0.3200
Epoch [2/250], Progress: 7/86, Train Loss: 2.8205, Train Accuracy: 0.1600
Epoch [2/250], Progress: 8/86, Train Loss: 2.4805, Train Accuracy: 0.3600
Epoch [2/250], Progress: 9/86, Train Loss: 1.9407, Train Accuracy: 0.5200
Epoch [2/250], Progress: 10/86, Train Loss: 2.3727, Train Accuracy: 0.4000
Epoch [2/250], Progress: 11/86, Train Loss: 1.9911, Train Accuracy: 0.4000
Epoch [2/250], Progress: 12/86, Train Loss: 2.3956, Train Accuracy: 0.3600
Epoch [2/250], Progress: 13/86, Train Loss: 2.3049, Train Accuracy: 0.3600
Epoch [2/250], Progress: 14/86, Train Loss: 2.4382, Train Accuracy: 0.3600
Epoch [2/250], Progress: 15/86, Train Loss: 2.5854, Train Accuracy: 0.5200
Epoch [2/250], Progress: 16/86, Train Loss: 2.2534, Train Accuracy: 0.3200
Epoch [2/250], Progress: 17/86, Train Loss: 2.2005, Train Accuracy: 0.4400
Epoch [2/250], Progress: 18/86, Train Loss: 2.4169, Train Accuracy: 0.1600
Epoch [2/250], Progress: 19/86, Train Loss: 2.3171, Train Accuracy: 0.3200
Epoch [2/250], Progress: 20/86, Train Loss: 2.7900, Train Accuracy: 0.2000
Epoch [2/250], Progress: 21/86, Train Loss: 2.3977, Train Accuracy: 0.4800
Epoch [2/250], Progress: 22/86, Train Loss: 1.9909, Train Accuracy: 0.3200
Epoch [2/250], Progress: 23/86, Train Loss: 2.1825, Train Accuracy: 0.4400
Epoch [2/250], Progress: 24/86, Train Loss: 2.3676, Train Accuracy: 0.5200
Epoch [2/250], Progress: 25/86, Train Loss: 2.1059, Train Accuracy: 0.2800
Epoch [2/250], Progress: 26/86, Train Loss: 1.9603, Train Accuracy: 0.5200
Epoch [2/250], Progress: 27/86, Train Loss: 2.1632, Train Accuracy: 0.2800
Epoch [2/250], Progress: 28/86, Train Loss: 2.2206, Train Accuracy: 0.3600
Epoch [2/250], Progress: 29/86, Train Loss: 2.4613, Train Accuracy: 0.5600
Epoch [2/250], Progress: 30/86, Train Loss: 2.1172, Train Accuracy: 0.3200
Epoch [2/250], Progress: 31/86, Train Loss: 2.2840, Train Accuracy: 0.3600
Epoch [2/250], Progress: 32/86, Train Loss: 2.4393, Train Accuracy: 0.2400
Epoch [2/250], Progress: 33/86, Train Loss: 2.0207, Train Accuracy: 0.3600
Epoch [2/250], Progress: 34/86, Train Loss: 2.8609, Train Accuracy: 0.2800
Epoch [2/250], Progress: 35/86, Train Loss: 2.4444, Train Accuracy: 0.3600
Epoch [2/250], Progress: 36/86, Train Loss: 2.8731, Train Accuracy: 0.2400
Epoch [2/250], Progress: 37/86, Train Loss: 2.2865, Train Accuracy: 0.2400
Epoch [2/250], Progress: 38/86, Train Loss: 2.2339, Train Accuracy: 0.2000
Epoch [2/250], Progress: 39/86, Train Loss: 2.1381, Train Accuracy: 0.4000
Epoch [2/250], Progress: 40/86, Train Loss: 2.1499, Train Accuracy: 0.4800
Epoch [2/250], Progress: 41/86, Train Loss: 2.2221, Train Accuracy: 0.4800
Epoch [2/250], Progress: 42/86, Train Loss: 2.5605, Train Accuracy: 0.3200
Epoch [2/250], Progress: 43/86, Train Loss: 2.7311, Train Accuracy: 0.3200
Epoch [2/250], Progress: 44/86, Train Loss: 2.0993, Train Accuracy: 0.4800
Epoch [2/250], Progress: 45/86, Train Loss: 1.4513, Train Accuracy: 0.6000
Epoch [2/250], Progress: 46/86, Train Loss: 2.1569, Train Accuracy: 0.4800
Epoch [2/250], Progress: 47/86, Train Loss: 2.0533, Train Accuracy: 0.4400
Epoch [2/250], Progress: 48/86, Train Loss: 2.3967, Train Accuracy: 0.4000
Epoch [2/250], Progress: 49/86, Train Loss: 2.5672, Train Accuracy: 0.2800
Epoch [2/250], Progress: 50/86, Train Loss: 2.7757, Train Accuracy: 0.2400
Epoch [2/250], Progress: 51/86, Train Loss: 2.3012, Train Accuracy: 0.3200
Epoch [2/250], Progress: 52/86, Train Loss: 2.0978, Train Accuracy: 0.4400
Epoch [2/250], Progress: 53/86, Train Loss: 2.2021, Train Accuracy: 0.4800
Epoch [2/250], Progress: 54/86, Train Loss: 2.5259, Train Accuracy: 0.2400
Epoch [2/250], Progress: 55/86, Train Loss: 2.5516, Train Accuracy: 0.2400
Epoch [2/250], Progress: 56/86, Train Loss: 2.2892, Train Accuracy: 0.4000
Epoch [2/250], Progress: 57/86, Train Loss: 2.3121, Train Accuracy: 0.3600
Epoch [2/250], Progress: 58/86, Train Loss: 2.7673, Train Accuracy: 0.3200
Epoch [2/250], Progress: 59/86, Train Loss: 1.9782, Train Accuracy: 0.4800
Epoch [2/250], Progress: 60/86, Train Loss: 1.8091, Train Accuracy: 0.4000
Epoch [2/250], Progress: 61/86, Train Loss: 2.1141, Train Accuracy: 0.4000
Epoch [2/250], Progress: 62/86, Train Loss: 2.2963, Train Accuracy: 0.4000
Epoch [2/250], Progress: 63/86, Train Loss: 2.0286, Train Accuracy: 0.3600
Epoch [2/250], Progress: 64/86, Train Loss: 1.7367, Train Accuracy: 0.5200
Epoch [2/250], Progress: 65/86, Train Loss: 1.8760, Train Accuracy: 0.4400
Epoch [2/250], Progress: 66/86, Train Loss: 2.2260, Train Accuracy: 0.4000
Epoch [2/250], Progress: 67/86, Train Loss: 2.0099, Train Accuracy: 0.3200
Epoch [2/250], Progress: 68/86, Train Loss: 2.0045, Train Accuracy: 0.4000
Epoch [2/250], Progress: 69/86, Train Loss: 1.9654, Train Accuracy: 0.4000
Epoch [2/250], Progress: 70/86, Train Loss: 2.7690, Train Accuracy: 0.4000
Epoch [2/250], Progress: 71/86, Train Loss: 2.5142, Train Accuracy: 0.4000
Epoch [2/250], Progress: 72/86, Train Loss: 2.4140, Train Accuracy: 0.2400
Epoch [2/250], Progress: 73/86, Train Loss: 2.0466, Train Accuracy: 0.4800
Epoch [2/250], Progress: 74/86, Train Loss: 2.6893, Train Accuracy: 0.2800
Epoch [2/250], Progress: 75/86, Train Loss: 2.4712, Train Accuracy: 0.2800
Epoch [2/250], Progress: 76/86, Train Loss: 2.2745, Train Accuracy: 0.4400
Epoch [2/250], Progress: 77/86, Train Loss: 1.9611, Train Accuracy: 0.3200
Epoch [2/250], Progress: 78/86, Train Loss: 2.0787, Train Accuracy: 0.3600
Epoch [2/250], Progress: 79/86, Train Loss: 2.2056, Train Accuracy: 0.4000
Epoch [2/250], Progress: 80/86, Train Loss: 2.5272, Train Accuracy: 0.3200
Epoch [2/250], Progress: 81/86, Train Loss: 2.2316, Train Accuracy: 0.3600
Epoch [2/250], Progress: 82/86, Train Loss: 2.0095, Train Accuracy: 0.4400
Epoch [2/250], Progress: 83/86, Train Loss: 2.2423, Train Accuracy: 0.3200
Epoch [2/250], Progress: 84/86, Train Loss: 2.0965, Train Accuracy: 0.4000
Epoch [2/250], Progress: 85/86, Train Loss: 2.4567, Train Accuracy: 0.4000
Epoch [2/250], Progress: 86/86, Train Loss: 1.9406, Train Accuracy: 0.3000
 Epoch [2/250], Train Loss: 2.2814, Train Accuracy: 0.3660, Validation Loss: 2.4287,Validation Accuracy: 0.3491

Epoch [3/250], Progress: 1/86, Train Loss: 2.6906, Train Accuracy: 0.2800
Epoch [3/250], Progress: 2/86, Train Loss: 1.9076, Train Accuracy: 0.3600
Epoch [3/250], Progress: 3/86, Train Loss: 1.8561, Train Accuracy: 0.3600
Epoch [3/250], Progress: 4/86, Train Loss: 1.9950, Train Accuracy: 0.4800
Epoch [3/250], Progress: 5/86, Train Loss: 1.7700, Train Accuracy: 0.6400
Epoch [3/250], Progress: 6/86, Train Loss: 2.2098, Train Accuracy: 0.4000
Epoch [3/250], Progress: 7/86, Train Loss: 2.6922, Train Accuracy: 0.2000
Epoch [3/250], Progress: 8/86, Train Loss: 2.2619, Train Accuracy: 0.3600
Epoch [3/250], Progress: 9/86, Train Loss: 2.0381, Train Accuracy: 0.2800
Epoch [3/250], Progress: 10/86, Train Loss: 1.9912, Train Accuracy: 0.4400
Epoch [3/250], Progress: 11/86, Train Loss: 2.0497, Train Accuracy: 0.4000
Epoch [3/250], Progress: 12/86, Train Loss: 2.3415, Train Accuracy: 0.2400
Epoch [3/250], Progress: 13/86, Train Loss: 2.0408, Train Accuracy: 0.3200
Epoch [3/250], Progress: 14/86, Train Loss: 1.7401, Train Accuracy: 0.3200
Epoch [3/250], Progress: 15/86, Train Loss: 2.6054, Train Accuracy: 0.2800
Epoch [3/250], Progress: 16/86, Train Loss: 1.9830, Train Accuracy: 0.3200
Epoch [3/250], Progress: 17/86, Train Loss: 1.7433, Train Accuracy: 0.4800
Epoch [3/250], Progress: 18/86, Train Loss: 1.9925, Train Accuracy: 0.4800
Epoch [3/250], Progress: 19/86, Train Loss: 2.4848, Train Accuracy: 0.2000
Epoch [3/250], Progress: 20/86, Train Loss: 2.1652, Train Accuracy: 0.4000
Epoch [3/250], Progress: 21/86, Train Loss: 2.0569, Train Accuracy: 0.4400
Epoch [3/250], Progress: 22/86, Train Loss: 2.3026, Train Accuracy: 0.3200
Epoch [3/250], Progress: 23/86, Train Loss: 2.2858, Train Accuracy: 0.4400
Epoch [3/250], Progress: 24/86, Train Loss: 1.8640, Train Accuracy: 0.4800
